model_year,milage,accident,clean_title,price,horsepower,turbo,is_luxury,is_upper_class
2011,73000.0,0,1,16000,300.0,0,0,0
2009,113000.0,0,1,5499,244.0,0,0,0
2020,35902.0,0,0,22966,,1,0,0
2015,26000.0,0,1,14999,170.0,0,0,0
2022,105.0,0,1,200000,161.0,0,0,0
2022,30177.0,0,0,46598,,0,0,0
2012,116226.0,0,1,7900,288.0,0,0,0
2018,18800.0,0,1,26000,247.0,0,0,0
2019,26465.0,0,0,24998,,1,0,0
2023,350.0,0,1,195000,523.0,0,0,0
2011,35134.0,1,1,12400,385.0,0,0,0
2021,20598.0,1,0,42599,,0,0,0
2021,23749.0,0,0,35999,,0,0,1
2014,87000.0,1,1,8900,182.0,0,0,0
2020,49400.0,0,1,20900,174.0,0,0,0
2022,2950.0,0,1,131000,379.0,0,0,1
2009,41965.0,1,1,35000,500.0,0,0,1
2009,178000.0,1,1,4500,270.0,0,0,0
2017,66107.0,0,0,31331,,0,0,0
2021,4100.0,0,1,55000,285.0,0,0,0
2020,41250.0,0,1,21865,284.0,0,0,0
2005,28500.0,0,1,63500,355.0,0,0,1
2019,42000.0,0,1,48990,340.0,0,0,0
2016,18069.0,0,1,79999,523.0,0,0,0
2018,10065.0,0,0,59999,,0,0,1
2017,96400.0,1,1,18500,212.0,0,0,0
2003,55050.0,0,1,34995,400.0,0,1,0
2021,15183.0,0,1,90000,702.0,0,0,1
2009,88000.0,1,1,57000,480.0,0,0,0
2022,30455.0,0,0,37698,,1,0,0
2017,37000.0,0,1,31000,248.0,0,0,0
2024,456.0,0,1,128995,543.0,0,0,0
2017,41932.0,0,1,18700,137.0,0,0,0
2020,32500.0,0,1,32000,206.0,0,0,0
2022,4102.0,0,1,144664,603.0,0,0,0
2021,33000.0,0,1,40000,248.0,0,0,0
2013,24933.0,1,1,40250,429.0,0,0,0
2008,207000.0,1,1,10500,250.0,0,0,0
2008,98313.0,0,1,7495,170.0,0,0,0
2022,22829.0,0,0,34580,,1,0,0
2023,15200.0,0,1,62999,296.0,0,0,0
2019,56778.0,0,1,41899,321.0,0,0,0
2013,79341.0,0,1,16800,445.0,0,0,0
1999,158000.0,1,1,2500,200.0,0,0,0
2014,76170.0,1,1,16500,208.0,0,0,0
2011,109646.0,0,0,16998,,0,0,0
2022,23568.0,0,0,44998,,0,0,0
2008,149460.0,1,1,12240,350.0,0,0,0
2020,17900.0,1,1,80000,362.0,0,0,0
2014,96273.0,1,1,15495,280.0,0,0,0
2019,33000.0,0,1,27500,228.0,0,0,0
2021,18031.0,0,0,39599,,0,0,0
2017,54500.0,0,1,37995,362.0,0,0,0
2011,132000.0,0,1,11000,300.0,0,0,0
2003,33272.0,1,1,11900,192.0,0,0,0
2015,143000.0,0,1,22500,275.0,0,0,0
2022,17377.0,0,0,39998,,0,0,0
2016,119000.0,0,1,29950,381.0,0,0,0
2014,106000.0,1,1,23000,333.0,0,0,0
2013,129858.0,1,1,13490,200.0,0,0,0
2016,57939.0,0,1,27500,320.0,0,0,0
2014,63000.0,0,1,28500,402.0,0,0,0
2005,107000.0,0,1,7100,250.0,0,0,0
2017,39071.0,0,0,67900,,1,0,0
2014,117697.0,1,1,16975,300.0,0,0,1
2022,31681.0,1,0,67963,,0,0,0
2018,69600.0,0,1,40888,362.0,0,0,0
2019,36757.0,0,1,31953,,0,0,1
2015,73000.0,0,1,17999,345.0,0,0,0
2016,125000.0,0,1,26500,380.0,0,0,1
2020,48210.0,1,1,47449,,0,0,0
2023,250.0,1,0,97500,835.0,0,0,0
2016,75200.0,0,1,22000,385.0,0,0,0
2010,170000.0,1,1,9000,320.0,0,0,0
2007,136400.0,1,1,6750,260.0,0,0,0
1995,123000.0,0,1,10999,,0,0,0
2021,6397.0,0,0,172900,,0,0,0
2014,110000.0,0,1,11000,272.0,0,0,0
2022,10627.0,0,0,99000,,0,0,1
2020,41000.0,0,1,32400,280.0,0,0,0
2022,11468.0,0,1,50204,,0,0,1
2017,58000.0,0,1,51500,550.0,0,0,0
2015,82000.0,0,1,17000,220.0,0,0,0
2020,30500.0,0,1,44000,247.0,0,0,0
2021,18000.0,0,1,94000,600.0,0,0,0
2003,101000.0,0,1,28000,240.0,0,0,0
2021,41050.0,0,1,62900,355.0,0,0,0
2018,26500.0,1,1,38000,354.0,0,0,0
2018,100000.0,1,1,8500,153.0,0,0,0
2006,51000.0,1,1,18000,394.0,0,0,0
2017,34500.0,0,1,64600,503.0,0,0,0
2019,26500.0,0,1,53900,505.0,0,0,0
2023,952.0,0,1,49950,300.0,0,0,0
2018,68425.0,1,1,23500,279.0,0,0,0
2021,14642.0,0,1,48500,425.0,0,0,1
2018,40950.0,0,1,39750,340.0,0,0,1
2015,92984.0,1,1,17000,240.0,0,0,0
2004,185000.0,1,1,10500,295.0,0,0,0
2012,167506.0,0,1,6500,140.0,0,0,0
2021,61117.0,0,1,26485,,0,0,0
2019,35650.0,1,1,57999,380.0,0,0,0
2007,138000.0,0,1,6800,210.0,0,0,0
2015,28000.0,0,1,44999,444.0,0,0,0
2018,66000.0,0,1,51000,381.0,0,0,0
2021,5093.0,0,1,28000,181.0,0,0,0
2006,158000.0,1,1,8500,305.0,0,0,0
2002,40110.0,0,1,18500,252.0,0,0,0
1995,49900.0,1,1,97993,,0,0,1
2021,51351.0,0,1,43147,,0,0,0
2015,68750.0,0,1,25999,320.0,0,0,0
2015,65000.0,0,1,24995,300.0,0,0,0
2014,34988.0,0,1,21500,318.0,0,0,0
2022,29322.0,0,0,44999,,1,0,0
2018,65441.0,0,1,38000,325.0,0,0,0
2017,78500.0,1,1,42000,445.0,0,0,0
2023,2058.0,0,1,101999,490.0,0,0,0
2021,24965.0,1,1,22995,,1,0,0
2013,77634.0,0,0,24590,,0,0,0
2021,9950.0,0,1,53950,365.0,0,0,0
2019,85000.0,1,1,55000,450.0,0,0,0
2021,25997.0,0,1,87000,383.0,0,0,0
2023,600.0,0,1,103000,420.0,0,0,0
2017,50850.0,0,1,37000,455.0,0,0,0
2021,26000.0,0,1,30900,228.0,0,0,0
2016,15168.0,0,1,115000,385.0,0,0,1
2021,18000.0,1,1,30000,335.0,0,0,0
2016,164000.0,0,1,21500,455.0,0,0,0
2012,42259.0,1,1,17000,290.0,0,0,0
2022,41545.0,0,0,71998,,1,0,0
2022,18099.0,0,0,40798,,0,0,0
2022,14048.0,0,0,29999,,0,0,0
2023,1500.0,0,1,60000,275.0,0,0,0
2021,45303.0,0,0,25382,,0,0,0
2018,74000.0,0,1,15000,185.0,0,0,0
2023,1798.0,0,1,53000,355.0,0,0,0
2015,21100.0,0,1,80000,430.0,0,1,0
2002,222600.0,0,1,4999,275.0,0,0,0
2017,67000.0,0,1,23000,300.0,0,0,0
2012,125000.0,0,1,10500,211.0,0,0,0
2014,125519.0,1,1,16000,134.0,0,0,0
2012,33576.0,0,1,18900,167.0,0,0,0
2013,73000.0,0,1,13900,227.0,0,0,0
2010,156000.0,1,1,5900,265.0,0,0,1
2021,13180.0,0,0,23998,,0,0,0
2017,55000.0,1,1,49900,420.0,0,0,0
2023,7414.0,0,1,56515,425.0,0,0,1
2021,48000.0,0,1,57000,275.0,0,0,0
1995,70000.0,0,1,19000,,0,0,0
2020,20800.0,0,1,19000,138.0,0,0,0
2019,28200.0,1,1,79950,369.0,0,0,0
2017,132269.0,0,1,35900,385.0,0,0,0
2010,127500.0,1,1,6000,306.0,0,0,0
2008,51855.0,0,1,35900,430.0,0,0,0
2016,128000.0,0,1,19500,290.0,0,0,0
2022,9006.0,0,1,56999,255.0,0,0,0
2022,16156.0,0,0,39390,,0,0,0
2014,196300.0,0,1,10995,320.0,0,0,0
2022,7523.0,0,0,54543,,1,0,0
2023,1877.0,0,1,185950,443.0,0,0,1
2003,126000.0,1,0,13850,360.0,0,0,0
2021,26800.0,0,1,44000,311.0,0,0,0
2017,98888.0,1,1,29000,,0,0,0
2023,3273.0,0,1,78999,490.0,0,0,0
2018,51700.0,0,1,32000,375.0,0,0,0
2023,6204.0,0,0,79998,,0,0,0
2002,48000.0,0,1,21999,310.0,0,0,0
2008,120800.0,0,1,13900,268.0,0,0,0
2017,39800.0,0,1,99000,563.0,0,0,0
2005,124747.0,0,1,6900,180.0,0,0,0
2019,86204.0,1,0,20708,,0,0,0
2013,198868.0,0,1,25000,350.0,0,0,1
2012,72922.0,1,0,25999,265.0,0,0,0
2017,41789.0,1,1,42500,395.0,0,0,1
2019,64855.0,0,1,46995,450.0,0,0,1
2018,24882.0,0,1,59800,330.0,0,0,1
2007,25718.0,0,1,17900,260.0,0,0,0
2015,74864.0,0,1,19780,288.0,0,0,0
2020,3921.0,0,1,175000,,1,0,0
2019,51300.0,0,1,48295,,1,0,0
2016,66500.0,0,1,27000,310.0,0,0,0
2016,40000.0,0,1,9500,151.0,0,0,0
2023,6000.0,0,1,48500,310.0,0,0,0
2020,23100.0,0,1,36495,425.0,0,0,1
2021,48641.0,0,0,43666,,0,0,0
2010,62743.0,0,1,28600,400.0,0,0,1
2021,41000.0,0,1,50000,335.0,0,0,0
2018,39900.0,0,1,53600,550.0,0,0,0
2010,107000.0,0,1,5900,210.0,0,0,0
2013,149000.0,1,1,7850,290.0,0,0,0
2013,18950.0,0,1,77999,500.0,0,1,0
2016,90000.0,0,1,16750,210.0,0,0,0
2018,71500.0,0,1,61000,577.0,0,0,0
2006,134000.0,1,1,8500,265.0,0,0,0
2018,29800.0,0,1,68495,471.0,0,0,0
2020,38400.0,0,1,32100,295.0,0,0,0
2020,19701.0,0,0,55998,,0,0,1
2011,77000.0,0,1,32000,265.0,0,0,1
2013,29400.0,0,1,29000,320.0,0,0,0
2021,2492.0,0,0,41598,,1,0,0
2022,12050.0,0,0,41599,,0,0,0
2011,181000.0,0,1,5500,211.0,0,0,0
2019,15509.0,0,0,229900,,0,0,1
2015,57550.0,0,1,29995,240.0,0,0,0
2017,116300.0,0,1,31950,301.0,0,0,0
2017,124000.0,1,1,32000,420.0,0,0,0
2022,10232.0,0,1,44646,,0,0,0
2015,13250.0,0,1,154900,475.0,0,0,1
2008,170000.0,0,1,7000,235.0,0,0,0
2008,57852.0,1,0,13900,210.0,0,0,0
2000,97500.0,0,1,10000,345.0,0,0,0
2010,123500.0,1,1,9500,147.0,0,0,0
2018,49273.0,0,1,54000,420.0,0,0,0
2013,57912.0,1,1,18750,305.0,0,0,0
2022,16700.0,0,1,31000,181.0,0,0,0
2020,15109.0,1,0,162950,,1,1,0
2015,101000.0,1,1,16500,134.0,0,0,0
2021,24781.0,1,0,28991,,0,0,0
2018,13900.0,0,1,54490,455.0,0,0,0
2021,16900.0,0,1,43000,255.0,0,0,0
2000,205000.0,1,1,9950,310.0,0,0,0
2013,102000.0,0,1,23000,365.0,0,0,0
2021,23842.0,0,1,59203,,1,0,0
2022,13000.0,0,1,69000,335.0,0,0,0
2020,67400.0,0,1,47500,381.0,0,0,0
2022,2050.0,0,1,94999,760.0,0,0,0
2009,122348.0,1,1,10000,260.0,0,0,0
2017,108000.0,0,1,25999,333.0,0,0,0
2003,92000.0,0,1,12500,150.0,0,0,0
2015,124400.0,1,1,9500,305.0,0,0,1
2022,19361.0,0,0,38298,,0,0,0
2022,2250.0,0,1,259500,611.0,0,1,0
2018,70500.0,0,1,23000,220.0,0,0,0
2017,124630.0,0,1,75000,188.0,0,0,0
2018,52100.0,0,1,38000,301.0,0,0,0
2015,54000.0,0,1,27000,235.0,0,0,0
2018,81200.0,1,1,28825,316.0,0,0,0
2017,134000.0,0,1,32999,420.0,0,0,0
2014,15629.0,0,0,61900,,0,0,0
2020,45000.0,0,1,28999,284.0,0,0,0
2008,37000.0,0,1,14995,260.0,0,0,0
2004,315000.0,0,1,9200,325.0,0,0,0
2014,67350.0,1,1,18700,302.0,0,0,0
2021,33500.0,0,1,71000,503.0,0,0,0
2022,12000.0,1,1,65999,315.0,0,0,0
2021,30918.0,0,1,51999,375.0,0,0,0
2006,169000.0,0,1,19500,360.0,0,0,0
2016,120000.0,0,1,16000,240.0,0,0,0
2016,56000.0,0,1,49900,510.0,0,0,0
2017,101453.0,1,1,18500,340.0,0,0,0
2016,67289.0,0,1,20490,241.0,0,0,0
2008,122000.0,0,1,10500,166.0,0,0,0
2019,28744.0,0,0,50998,,1,0,0
2021,32670.0,0,1,37000,,0,0,1
2020,41856.0,0,1,91500,591.0,0,0,0
2017,128000.0,0,1,50000,440.0,0,0,0
2019,33500.0,0,1,45770,385.0,0,0,0
2022,21400.0,0,1,69000,277.0,0,0,0
2020,61830.0,1,0,39860,,1,0,0
2016,33655.0,0,1,62900,383.0,0,0,0
2022,13275.0,0,0,42599,,0,0,0
2016,42600.0,1,1,31950,350.0,0,0,0
2020,16850.0,1,1,41000,460.0,0,0,0
2016,86250.0,0,1,22000,285.0,0,0,0
2020,45000.0,0,1,133000,416.0,0,0,0
2023,16307.0,0,1,71400,335.0,0,0,0
2021,14724.0,0,0,101998,,0,0,0
2019,34365.0,0,0,59598,,0,0,0
2022,12700.0,0,1,38500,260.0,0,0,0
2017,44000.0,0,1,23500,152.0,0,0,0
2016,30700.0,1,1,21500,215.0,0,0,0
2019,31600.0,0,1,41000,460.0,0,0,0
2022,8794.0,0,1,54000,285.0,0,0,0
2019,38600.0,0,1,54500,450.0,0,0,0
2014,65000.0,0,1,27999,270.0,0,0,0
2020,45241.0,0,1,54500,335.0,0,0,0
2008,160000.0,1,1,17000,236.0,0,0,0
2022,20250.0,0,1,68500,375.0,0,0,1
2006,60000.0,1,1,24950,325.0,0,0,0
2023,11100.0,0,1,40200,281.0,0,0,0
2003,103726.0,1,1,5995,115.0,0,0,0
2021,21000.0,0,1,89999,383.0,0,0,0
2009,133409.0,1,1,14999,332.0,0,0,0
2015,76000.0,0,1,21000,268.0,0,0,0
2005,199400.0,1,1,8500,282.0,0,0,0
2021,14206.0,0,1,98000,383.0,0,0,0
2017,121525.0,1,1,28500,400.0,0,0,0
2012,68500.0,0,1,17800,400.0,0,0,0
2021,12000.0,0,1,77500,444.0,0,0,0
2007,5856.0,0,1,45000,295.0,0,0,1
2005,145000.0,0,1,22500,325.0,0,0,1
2015,88900.0,0,1,15500,354.0,0,0,0
2022,24500.0,0,1,64000,285.0,0,0,0
2014,85095.0,1,1,24900,445.0,0,0,0
2018,120000.0,1,1,55000,450.0,0,0,0
2022,3000.0,0,1,96500,518.0,0,0,0
2019,60800.0,0,1,19900,186.0,0,0,0
2022,1067.0,0,1,48000,315.0,0,0,0
2011,170000.0,1,1,4000,288.0,0,0,0
2021,17850.0,0,1,41999,266.0,0,0,0
2004,134000.0,1,1,9500,294.0,0,0,0
2019,52000.0,1,1,19500,131.0,0,0,0
2015,98385.0,1,1,10500,166.0,0,0,0
2002,244200.0,1,1,3950,240.0,0,0,0
2019,21400.0,0,1,28500,280.0,0,0,0
2020,19000.0,1,0,74900,395.0,0,0,0
2019,30000.0,1,1,29000,248.0,0,0,0
2017,91600.0,0,1,26000,280.0,0,0,0
2019,39000.0,0,1,51999,450.0,0,0,1
2016,127770.0,0,1,13800,170.0,0,0,0
2015,500.0,1,1,37000,355.0,0,0,0
2011,75500.0,0,1,12975,300.0,0,0,0
2012,166000.0,1,1,13000,290.0,0,0,0
2005,142314.0,1,1,21999,400.0,0,0,0
2018,40989.0,0,1,35000,320.0,0,0,0
2016,103000.0,0,1,33999,380.0,0,0,0
2020,20655.0,1,0,42850,,0,0,0
2018,91677.0,0,0,26816,,0,0,0
2001,22300.0,0,1,28500,253.0,0,0,0
2008,61595.0,0,1,5000,70.0,0,0,0
2007,201000.0,1,1,7200,242.0,0,0,1
2002,77200.0,0,1,7500,205.0,0,0,0
2021,12172.0,0,0,35999,,0,0,0
2008,63750.0,1,1,55000,393.0,0,0,1
2017,30200.0,0,1,139000,562.0,0,1,0
2009,106000.0,0,1,12950,280.0,0,0,0
2009,115000.0,0,1,4400,172.0,0,0,0
2004,34254.0,0,1,64250,543.0,0,1,0
2013,99982.0,1,1,6900,150.0,0,0,0
1993,120644.0,0,1,4200,,0,0,0
2021,31181.0,1,1,42442,,0,0,0
2007,82000.0,1,1,7999,394.0,0,0,0
